:ID,identifier:String,name:String,:LABEL
Q27115051,Q27115051,hsa-mir-1302-2,Protein
Q21110991,Q21110991,Histone cluster 1 H2B family member l,Protein
Q21104845,Q21104845,Abhydrolase domain containing 4,Protein
Q21140613,Q21140613,Protein ABHD4,Protein
Q21120250,Q21120250,Olfactory receptor family 12 subfamily D member 3,Protein
Q21123945,Q21123945,Translocase of inner mitochondrial membrane 17A,Protein
Q21107333,Q21107333,Fibrinogen like 2,Protein
Q21124962,Q21124962,Profilin family member 4,Protein
Q6745741,Q6745741,Secretoglobin family 2A member 1,Protein
Q21133470,Q21133470,Phospholipid phosphatase related 4,Protein
Q21107095,Q21107095,Chromosome X open reading frame 21,Protein
Q21139503,Q21139503,Src kinase-associated phosphoprotein 1,Protein
Q21111718,Q21111718,Src kinase associated phosphoprotein 1,Protein
Q21113884,Q21113884,Polycomb group ring finger 3,Protein
Q21115939,Q21115939,Wnt family member 3A,Protein
Q21130492,Q21130492,Aldo-keto reductase family 1 member A1,Protein
Q21114968,Q21114968,Pyruvate carboxylase,Protein
Q21114831,Q21114831,Kinesin family member C2,Protein
Q27591855,Q27591855,hsa-mir-561,Protein
Q2006984,Q2006984,Insulin like growth factor 2,Protein
Q27592051,Q27592051,hsa-mir-5193,Protein
Q21115679,Q21115679,Early B-cell factor 4,Protein
Q21107478,Q21107478,FERM domain containing 3,Protein
Q21115407,Q21115407,Mitochondrial poly(A) polymerase,Protein
Q21150820,Q21150820,Tetraspanin-31,Protein
Q21126667,Q21126667,Tetraspanin 31,Protein
Q21132783,Q21132783,REST corepressor 3,Protein
Q21139825,Q21139825,REST corepressor 3,Protein
Q21173397,Q21173397,Lipoma HMGIC fusion partner,Protein
Q27591100,Q27591100,hsa-mir-4497,Protein
Q21112379,Q21112379,Family with sequence similarity 159 member B,Protein
Q21133438,Q21133438,Ribosomal protein S6 kinase like 1,Protein
Q21139306,Q21139306,Ribosomal protein S6 kinase-like 1,Protein
Q21108605,Q21108605,Forkhead box D1,Protein
Q21113825,Q21113825,Adhesion G protein-coupled receptor L1,Protein
Q21139514,Q21139514,Adhesion G protein-coupled receptor L1,Protein
Q21135927,Q21135927,Wnt family member 6,Protein
Q21114261,Q21114261,Double C2 domain alpha,Protein
Q21149868,Q21149868,Double C2-like domain-containing protein alpha,Protein
Q21107943,Q21107943,MAGE family member A3,Protein
Q21110493,Q21110493,BMP/retinoic acid inducible neural specific 2,Protein
Q21147852,Q21147852,UPF0454 protein C12orf49,Protein
Q21130889,Q21130889,Chromosome 12 open reading frame 49,Protein
Q21118983,Q21118983,G protein-coupled receptor 149,Protein
Q21207912,Q21207912,Olfactory receptor family 5 subfamily B member 2,Protein
Q21123068,Q21123068,NADH:ubiquinone oxidoreductase subunit A12,Protein
Q21133428,Q21133428,Ring finger protein 113A,Protein
Q21109906,Q21109906,Cytochrome P450 family 4 subfamily A member 22,Protein
Q21138203,Q21138203,CYP4A22 protein,Protein
Q21121021,Q21121021,Olfactory receptor family 5 subfamily AN member 1,Protein
Q11681842,Q11681842,"MEFV, pyrin innate immunity regulator",Protein
Q21116088,Q21116088,LUC7 like 3 pre-mRNA splicing factor,Protein
Q21112428,Q21112428,Fucosyltransferase 3 (Lewis blood group),Protein
Q21113533,Q21113533,SPRY domain containing 7,Protein
Q21130678,Q21130678,Acyl-CoA synthetase medium-chain family member 6,Protein
Q21121202,Q21121202,"Carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase",Protein
Q21114112,Q21114112,Tubulin tyrosine ligase like 10,Protein
Q21121188,Q21121188,"PWP1 homolog, endonuclein",Protein
Q27592118,Q27592118,hsa-mir-4797,Protein
Q21119229,Q21119229,LIM homeobox 9,Protein
Q21109159,Q21109159,Serine/threonine kinase 25,Protein
Q21137669,Q21137669,Serine/threonine-protein kinase 25,Protein
Q21119149,Q21119149,Intraflagellar transport 74,Protein
Q21123749,Q21123749,Phosphatidylinositol glycan anchor biosynthesis class M,Protein
Q27592183,Q27592183,hsa-mir-548t,Protein
Q21102169,Q21102169,Chromosome 3 open reading frame 79,Protein
Q21136733,Q21136733,Zinc finger protein 808,Protein
Q21143126,Q21143126,Zinc finger protein 808,Protein
Q409414,Q409414,Hemopexin,Protein
Q21108560,Q21108560,Emopamil binding protein (sterol isomerase),Protein
Q21158703,Q21158703,Platelet factor 4 variant 1,Protein
Q21123568,Q21123568,UDP glucuronosyltransferase family 1 member A10,Protein
Q21173678,Q21173678,Coronin 1A,Protein
Q21117792,Q21117792,Coronin,Protein
Q21125172,Q21125172,Serpin family E member 3,Protein
Q21119013,Q21119013,Germ cell associated 1,Protein
Q21140258,Q21140258,Germ cell-specific gene 1 protein,Protein
Q21135836,Q21135836,Tubulin tyrosine ligase like 7,Protein
Q21114707,Q21114707,Membrane palmitoylated protein 5,Protein
Q21110995,Q21110995,3-hydroxyacyl-CoA dehydratase 1,Protein
Q21118088,Q21118088,Exo/endonuclease G,Protein
Q21139951,Q21139951,"Nuclease EXOG, mitochondrial",Protein
Q21130723,Q21130723,"DNA polymerase epsilon 3, accessory subunit",Protein
Q27592309,Q27592309,hsa-mir-548b,Protein
Q21100423,Q21100423,Centrosomal protein 126,Protein
Q21111566,Q21111566,"Ring finger protein 128, E3 ubiquitin protein ligase",Protein
Q21101432,Q21101432,Fc receptor like 3,Protein
Q21118089,Q21118089,Exosome component 1,Protein
Q21123994,Q21123994,XK related 8,Protein
Q27590820,Q27590820,hsa-mir-4293,Protein
Q27590998,Q27590998,hsa-mir-548k,Protein
Q21111667,Q21111667,Testis expressed 11,Protein
Q21118558,Q21118558,Reticulon 4 receptor,Protein
Q27592693,Q27592693,hsa-mir-105-1,Protein
Q21121099,Q21121099,Protocadherin alpha 4,Protein
Q21107911,Q21107911,"Arachidonate 12-lipoxygenase, 12R type",Protein
Q21150597,Q21150597,Protein IGLV5-52,Protein
Q27590965,Q27590965,hsa-mir-1908,Protein
Q21124049,Q21124049,NLR family pyrin domain containing 2,Protein
Q21141294,Q21141294,"NACHT, LRR and PYD domains-containing protein 2",Protein
Q21123759,Q21123759,Phospholipase C beta 2,Protein
Q21111814,Q21111814,Spermatogenesis associated 24,Protein
Q21104999,Q21104999,Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2,Protein
Q21113647,Q21113647,Mex-3 RNA binding family member B,Protein
Q21121092,Q21121092,Protocadherin beta 16,Protein
Q21136277,Q21136277,Transmembrane protein 233,Protein
Q21134663,Q21134663,Tryptase gamma 1,Protein
Q21111144,Q21111144,ATP binding cassette subfamily C member 11,Protein
Q21149278,Q21149278,"ATP-binding cassette, sub-family C (CFTR/MRP), member 11, isoform CRA_a",Protein
Q21111135,Q21111135,"Hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7",Protein
Q21117097,Q21117097,"PAF1 homolog, Paf1/RNA polymerase II complex component",Protein
Q27592479,Q27592479,hsa-mir-30d,Protein
Q21116358,Q21116358,LIM domain only 4,Protein
Q22679359,Q22679359,Carnosine dipeptidase 1,Protein
Q21113627,Q21113627,MCF.2 cell line derived transforming sequence,Protein
Q21107501,Q21107501,FERM domain containing 8,Protein
Q21105782,Q21105782,DEAH-box helicase 40,Protein
Q21173892,Q21173892,Regulator of G-protein signaling 14,Protein
Q21126470,Q21126470,PPAN-P2RY11 readthrough,Protein
Q21103417,Q21103417,Interleukin 20 receptor subunit alpha,Protein
Q21111741,Q21111741,C2CD2 like,Protein
Q21113093,Q21113093,Lysine demethylase 5B,Protein
Q21141181,Q21141181,"Jumonji, AT rich interactive domain 1B (RBP2-like), isoform CRA_a",Protein
Q21100526,Q21100526,RIO kinase 3,Protein
Q21137219,Q21137219,"RIO kinase 3 (Yeast), isoform CRA_a",Protein
Q21174002,Q21174002,Reactive oxygen species modulator 1,Protein
Q26237910,Q26237910,"Alpha 1,3-galactosyltransferase 2",Protein
Q21139300,Q21139300,Protein MAK16 homolog,Protein
Q21107963,Q21107963,MAK16 homolog,Protein
Q21096438,Q21096438,Peroxisomal bifunctional enzyme,Protein
Q21118442,Q21118442,Inturned planar cell polarity protein,Protein
Q21139955,Q21139955,Protein inturned,Protein
Q21102168,Q21102168,Carbonyl reductase 3,Protein
Q21131483,Q21131483,Calcium/calmodulin dependent protein kinase II inhibitor 1,Protein
Q422360,Q422360,Secreted protein acidic and cysteine rich,Protein
Q21143185,Q21143185,SPARC,Protein
Q21136227,Q21136227,Trace amine associated receptor 9 (gene/pseudogene),Protein
Q21136164,Q21136164,Signal recognition particle 72,Protein
Q21118432,Q21118432,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated",Protein
Q21140856,Q21140856,Netrin-1,Protein
Q21171829,Q21171829,Netrin 1,Protein
Q21132199,Q21132199,Dynactin subunit 5,Protein
Q21123028,Q21123028,"N(alpha)-acetyltransferase 60, NatF catalytic subunit",Protein
Q21139385,Q21139385,N-alpha-acetyltransferase 60,Protein
Q27590648,Q27590648,hsa-mir-5584,Protein
Q21119969,Q21119969,Malic enzyme 2,Protein
Q21118536,Q21118536,Keratin 74,Protein
Q5008266,Q5008266,Complement C5a receptor 1,Protein
Q21132937,Q21132937,Carcinoembryonic antigen related cell adhesion molecule 3,Protein
Q21101471,Q21101471,Feline leukemia virus subgroup C cellular receptor family member 2,Protein
Q21102722,Q21102722,NIMA related kinase 9,Protein
Q21147829,Q21147829,Serine/threonine-protein kinase Nek9,Protein
Q21120489,Q21120489,Src kinase associated phosphoprotein 2,Protein
Q21118138,Q21118138,Fibrillin 1,Protein
Q21173940,Q21173940,Regulator of G-protein signaling 21,Protein
Q21149659,Q21149659,Lysocardiolipin acyltransferase 1,Protein
Q21173475,Q21173475,Lysocardiolipin acyltransferase 1,Protein
Q21201466,Q21201466,Centromere protein I,Protein
Q21134011,Q21134011,Transmembrane protein 191A,Protein
Q21103363,Q21103363,Interleukin 18 receptor accessory protein,Protein
Q21139602,Q21139602,Lysine-specific demethylase 2B,Protein
Q21113897,Q21113897,Lysine demethylase 2B,Protein
Q21123317,Q21123317,PR/SET domain 2,Protein
Q21145903,Q21145903,PR domain zinc finger protein 2,Protein
Q21116052,Q21116052,Immunoglobulin-like and fibronectin type III domain containing 1,Protein
Q27592399,Q27592399,hsa-mir-6892,Protein
Q21131478,Q21131478,Chromosome 2 open reading frame 27A,Protein
Q21107603,Q21107603,Homeobox C11,Protein
Q21116988,Q21116988,Coiled-coil domain containing 153,Protein
Q21125247,Q21125247,Sorting nexin 25,Protein
Q21151191,Q21151191,Sorting nexin-25,Protein
Q21150746,Q21150746,Protein TRAV41,Protein
Q21127180,Q21127180,Serum/glucocorticoid regulated kinase 1,Protein
Q21139619,Q21139619,Serine/threonine-protein kinase Sgk1,Protein
Q21114879,Q21114879,"LLGL1, scribble cell polarity complex component",Protein
Q21127320,Q21127320,Arginyl-tRNA synthetase,Protein
Q21109664,Q21109664,Cyclin C,Protein
Q21145403,Q21145403,Cyclin-C,Protein
Q21136451,Q21136451,Trafficking protein particle complex 4,Protein
Q21119190,Q21119190,Protein kinase cAMP-activated catalytic subunit gamma,Protein
Q21102218,Q21102218,Chromobox 2,Protein
Q21115322,Q21115322,ATPase plasma membrane Ca2+ transporting 1,Protein
Q21151936,Q21151936,Plasma membrane calcium-transporting ATPase 1,Protein
Q21114684,Q21114684,Uncharacterized protein IDI2-AS1,Protein
Q21107545,Q21107545,Chromosome 6 open reading frame 48,Protein
Q27591235,Q27591235,hsa-mir-134,Protein
Q21134024,Q21134024,WAS protein family homolog 2,Protein
Q21127100,Q21127100,RNA polymerase II subunit K,Protein
Q2308016,Q2308016,Spastin,Protein
Q21121480,Q21121480,NIMA related kinase 8,Protein
Q21140399,Q21140399,Serine/threonine-protein kinase Nek8,Protein
Q21136547,Q21136547,Zinc finger protein 142,Protein
Q21122059,Q21122059,Semaphorin 3D,Protein
Q21115395,Q21115395,Ring finger protein 111,Protein
Q5889831,Q5889831,TGFB induced factor homeobox 1,Protein
Q21151930,Q21151930,Homeobox protein TGIF1,Protein
Q27592696,Q27592696,hsa-mir-3202-1,Protein
Q21115165,Q21115165,Protein kinase AMP-activated catalytic subunit alpha 2,Protein
Q21136759,Q21136759,Zinc finger protein 687,Protein
Q21096450,Q21096450,WDYHV motif containing 1,Protein
Q27591937,Q27591937,hsa-mir-941-2,Protein
Q27591940,Q27591940,hsa-mir-941-5,Protein
Q27591938,Q27591938,hsa-mir-941-3,Protein
Q27591939,Q27591939,hsa-mir-941-4,Protein
Q21124656,Q21124656,Tumor necrosis factor superfamily member 18,Protein
Q21140458,Q21140458,Intraflagellar transport protein 57 homolog,Protein
Q21111732,Q21111732,Intraflagellar transport 57,Protein
Q21121283,Q21121283,Solute carrier family 35 member G3,Protein
Q21114137,Q21114137,Rap associating with DIL domain,Protein
Q21147180,Q21147180,Ras-associating and dilute domain-containing protein,Protein
Q21105391,Q21105391,Cysteine rich C-terminal 1,Protein
Q21130061,Q21130061,Collagen type IV alpha 1 chain,Protein
Q21124737,Q21124737,WD repeat domain 89,Protein
Q21149088,Q21149088,WD repeat-containing protein 89,Protein
Q21134164,Q21134164,N-terminal Xaa-Pro-Lys N-methyltransferase 1,Protein
Q21115419,Q21115419,BTB domain and CNC homolog 1,Protein
Q13566155,Q13566155,Secretin receptor,Protein
Q21141494,Q21141494,Secretin receptor,Protein
Q27591461,Q27591461,hsa-mir-6884,Protein
Q21112858,Q21112858,Butyrophilin subfamily 3 member A3,Protein
Q21117725,Q21117725,Butyrophilin subfamily 3 member A3,Protein
Q21121576,Q21121576,LMBR1 domain containing 2,Protein
Q21114743,Q21114743,CAMP-dependent protein kinase inhibitor beta,Protein
Q21119750,Q21119750,"RAB18, member RAS oncogene family",Protein
Q21136789,Q21136789,Zinc finger CCCH-type containing 4,Protein
Q21140306,Q21140306,Zinc finger CCCH domain-containing protein 4,Protein
Q27592017,Q27592017,hsa-mir-4535,Protein
Q21097164,Q21097164,Epidermal growth factor receptor pathway substrate 8,Protein
Q21143253,Q21143253,Epidermal growth factor receptor kinase substrate 8,Protein
Q27592141,Q27592141,hsa-mir-8053,Protein
Q21135133,Q21135133,Trans-golgi network vesicle protein 23 homolog A,Protein
Q21118215,Q21118215,Zinc finger and BTB domain containing 26,Protein
Q21135617,Q21135617,Spindle and kinetochore associated complex subunit 3,Protein
Q21126371,Q21126371,SH2 domain containing 4B,Protein
Q21103101,Q21103101,FH2 domain containing 1,Protein
Q5630036,Q5630036,"HLA class I histocompatibility antigen, A-3 alpha chain",Protein
Q21108089,Q21108089,"HLA class I histocompatibility antigen, A-68 alpha chain",Protein
Q21101812,Q21101812,"HLA class I histocompatibility antigen, A-80 alpha chain",Protein
Q21108094,Q21108094,"HLA class I histocompatibility antigen, A-2 alpha chain",Protein
Q21108095,Q21108095,"HLA class I histocompatibility antigen, A-32 alpha chain",Protein
Q21108096,Q21108096,"HLA class I histocompatibility antigen, A-30 alpha chain",Protein
Q21108098,Q21108098,"HLA class I histocompatibility antigen, A-33 alpha chain",Protein
Q21108097,Q21108097,"HLA class I histocompatibility antigen, A-31 alpha chain",Protein
Q21108099,Q21108099,"HLA class I histocompatibility antigen, A-25 alpha chain",Protein
Q21108101,Q21108101,"HLA class I histocompatibility antigen, A-23 alpha chain",Protein
Q21108103,Q21108103,"HLA class I histocompatibility antigen, A-26 alpha chain",Protein
Q21108104,Q21108104,"HLA class I histocompatibility antigen, A-34 alpha chain",Protein
Q21108105,Q21108105,"HLA class I histocompatibility antigen, A-36 alpha chain",Protein
Q21108106,Q21108106,"HLA class I histocompatibility antigen, A-43 alpha chain",Protein
Q21108107,Q21108107,"HLA class I histocompatibility antigen, A-66 alpha chain",Protein
Q21108108,Q21108108,"HLA class I histocompatibility antigen, A-74 alpha chain",Protein
Q21108109,Q21108109,"HLA class I histocompatibility antigen, A-29 alpha chain",Protein
Q21109212,Q21109212,"HLA class I histocompatibility antigen, A-11 alpha chain",Protein
Q21109237,Q21109237,"HLA class I histocompatibility antigen, A-1 alpha chain",Protein
Q21130850,Q21130850,"HLA class I histocompatibility antigen, A-69 alpha chain",Protein
Q21130848,Q21130848,"HLA class I histocompatibility antigen, A-24 alpha chain",Protein
Q21135813,Q21135813,TNF receptor superfamily member 14,Protein
Q27591320,Q27591320,hsa-mir-6766,Protein
Q21116596,Q21116596,Scribbled planar cell polarity protein,Protein
Q21204276,Q21204276,ER membrane protein complex subunit 1,Protein
Q21117891,Q21117891,"Inositol 1,4,5-trisphosphate receptor type 2",Protein
Q21124087,Q21124087,Transcription elongation factor A like 5,Protein
Q21114625,Q21114625,"GDP-mannose 4,6-dehydratase",Protein
Q21102328,Q21102328,Putative uncharacterized protein encoded by LINC00032,Protein
Q21127266,Q21127266,SRY-box 8,Protein
Q3879131,Q3879131,Phorbol-12-myristate-13-acetate-induced protein 1,Protein
Q7316805,Q7316805,Retinoschisin 1,Protein
Q21114611,Q21114611,Putative gametogenetin-binding protein 1,Protein
Q21116972,Q21116972,Cell division cycle 14B,Protein
Q21140644,Q21140644,Dual-specificity protein phosphatase CDC14B,Protein
Q21482033,Q21482033,BLOC-1 related complex subunit 5,Protein
Q27591968,Q27591968,hsa-mir-3197,Protein
Q21101892,Q21101892,AT-rich interaction domain 3C,Protein
Q21123913,Q21123913,Unconventional SNARE in the ER 1,Protein
Q7833932,Q7833932,"SPT3 homolog, SAGA and STAGA complex component",Protein
Q21123769,Q21123769,1-acylglycerol-3-phosphate O-acyltransferase 4,Protein
Q21173222,Q21173222,Centromere protein Q,Protein
Q21125077,Q21125077,Rab interacting lysosomal protein like 2,Protein
Q21108458,Q21108458,Chromosome 19 open reading frame 60,Protein
Q21112661,Q21112661,Angiomotin like 2,Protein
Q21151773,Q21151773,Angiomotin-like protein 2,Protein
Q21123024,Q21123024,"N(alpha)-acetyltransferase 15, NatA auxiliary subunit",Protein
Q27591849,Q27591849,hsa-mir-4444-1,Protein
Q21118371,Q21118371,Putative heat shock 70 kDa protein 7,Protein
Q21109700,Q21109700,Cyclin dependent kinase 5 regulatory subunit 2,Protein
Q27592038,Q27592038,hsa-mir-564,Protein
Q21136131,Q21136131,Solute carrier organic anion transporter family member 6A1,Protein
Q21124899,Q21124899,NIPA like domain containing 2,Protein
Q3450524,Q3450524,Spermine oxidase,Protein
Q7265406,Q7265406,Quinoid dihydropteridine reductase,Protein
Q21145902,Q21145902,Dihydropteridine reductase,Protein
Q21112128,Q21112128,DAZ associated protein 1,Protein
Q21152334,Q21152334,DAZ-associated protein 1,Protein
Q21173601,Q21173601,Glyoxylate and hydroxypyruvate reductase,Protein
Q21131860,Q21131860,Ribosomal protein L9,Protein
Q21107757,Q21107757,Integrin subunit alpha V,Protein
Q21149141,Q21149141,Integrin alpha-V,Protein
Q21106312,Q21106312,Eukaryotic translation initiation factor 4E binding protein 3,Protein
Q21108794,Q21108794,Kinesin family member 4B,Protein
