:START_ID,:END_ID,:TYPE
Q18556746,Q3542021,subclass-of_DsoD
Q18557496,Q18556644,subclass-of_DsoD
Q3136521,Q1411740,subclass-of_DsoD
Q18558249,Q389735,subclass-of_DsoD
Q18558249,Q18557869,subclass-of_DsoD
Q1504570,Q134003,subclass-of_DsoD
Q389735,Q18557436,subclass-of_DsoD
Q4675781,Q7260026,subclass-of_DsoD
Q18553943,Q7315926,subclass-of_DsoD
Q18553943,Q18555020,subclass-of_DsoD
Q6823071,Q18555163,subclass-of_DsoD
Q1478321,Q18553738,subclass-of_DsoD
Q1788847,Q1436063,subclass-of_DsoD
Q28065594,Q28065591,subclass-of_DsoD
Q5274956,Q353172,subclass-of_DsoD
Q21124508,Q1269307,subclass-of_DsoD
Q21124508,Q3725646,subclass-of_DsoD
Q18554379,Q3184856,subclass-of_DsoD
Q1432397,Q1928978,subclass-of_DsoD
Q7136145,Q2661443,subclass-of_DsoD
Q17118937,Q18556221,subclass-of_DsoD
Q21154040,Q11085,subclass-of_DsoD
Q26695958,Q18553247,subclass-of_DsoD
Q18557847,Q5521151,subclass-of_DsoD
Q18557847,Q18556128,subclass-of_DsoD
Q18557847,Q18556967,subclass-of_DsoD
Q28024765,Q1153641,subclass-of_DsoD
Q18556889,Q18975338,subclass-of_DsoD
Q18556889,Q18556039,subclass-of_DsoD
Q18556173,Q1898141,subclass-of_DsoD
Q18556173,Q18554958,subclass-of_DsoD
Q13637039,Q18558086,subclass-of_DsoD
Q27677587,Q432396,subclass-of_DsoD
Q18553675,Q18553646,subclass-of_DsoD
Q18558052,Q18555046,subclass-of_DsoD
Q12735648,Q18553659,subclass-of_DsoD
Q21505510,Q2084035,subclass-of_DsoD
Q18558158,Q467635,subclass-of_DsoD
Q18558158,Q18557481,subclass-of_DsoD
Q18556073,Q1365309,subclass-of_DsoD
Q18558178,Q11606722,subclass-of_DsoD
Q18968203,Q18554220,subclass-of_DsoD
Q18968203,Q18554947,subclass-of_DsoD
Q1627831,Q17152566,subclass-of_DsoD
Q28065627,Q8041560,subclass-of_DsoD
Q18557230,Q18555391,subclass-of_DsoD
Q18557230,Q18555165,subclass-of_DsoD
Q28065600,Q28065591,subclass-of_DsoD
Q2613277,Q288714,subclass-of_DsoD
Q2613277,Q8041560,subclass-of_DsoD
Q18557258,Q825923,subclass-of_DsoD
Q18557258,Q18556044,subclass-of_DsoD
Q945930,Q2608695,subclass-of_DsoD
Q18554222,Q1875764,subclass-of_DsoD
Q18554222,Q223911,subclass-of_DsoD
Q357067,Q179630,subclass-of_DsoD
Q18557921,Q18556748,subclass-of_DsoD
Q21082526,Q18553742,subclass-of_DsoD
Q18557866,Q18556748,subclass-of_DsoD
Q5613758,Q16908143,subclass-of_DsoD
Q3796380,Q1472,subclass-of_DsoD
Q18555365,Q1429863,subclass-of_DsoD
Q18556870,Q200741,subclass-of_DsoD
Q1266418,Q3055380,subclass-of_DsoD
Q470701,Q28971,subclass-of_DsoD
Q18556782,Q19000544,subclass-of_DsoD
Q5379052,Q5325633,subclass-of_DsoD
Q5379052,Q16678483,subclass-of_DsoD
Q18557975,Q6901506,subclass-of_DsoD
Q6515763,Q5334259,subclass-of_DsoD
Q18558197,Q5518905,subclass-of_DsoD
Q21124526,Q179630,subclass-of_DsoD
Q18556276,Q18975031,subclass-of_DsoD
Q1140528,Q16678480,subclass-of_DsoD
Q18554178,Q504775,subclass-of_DsoD
Q18553237,Q578994,subclass-of_DsoD
Q2298953,Q18554617,subclass-of_DsoD
Q18557284,Q208414,subclass-of_DsoD
Q18557284,Q2030989,subclass-of_DsoD
Q18554180,Q504775,subclass-of_DsoD
Q18554180,Q223911,subclass-of_DsoD
Q18556532,Q861028,subclass-of_DsoD
Q18556532,Q18556020,subclass-of_DsoD
Q18554279,Q4684717,subclass-of_DsoD
Q18558212,Q41478,subclass-of_DsoD
Q7075544,Q178436,subclass-of_DsoD
Q18553518,Q179630,subclass-of_DsoD
Q18557696,Q11393885,subclass-of_DsoD
Q18557696,Q18553656,subclass-of_DsoD
Q18557696,Q18554536,subclass-of_DsoD
Q18557696,Q18557416,subclass-of_DsoD
Q21124567,Q4826996,subclass-of_DsoD
Q18556621,Q18555242,subclass-of_DsoD
Q18556621,Q18557904,subclass-of_DsoD
Q7314317,Q18557436,subclass-of_DsoD
Q18556183,Q1898141,subclass-of_DsoD
Q18556183,Q18556184,subclass-of_DsoD
Q18555393,Q549534,subclass-of_DsoD
Q18554908,Q212961,subclass-of_DsoD
Q18554908,Q223911,subclass-of_DsoD
Q18554908,Q7130407,subclass-of_DsoD
Q19001412,Q538432,subclass-of_DsoD
Q19001412,Q708176,subclass-of_DsoD
Q18557479,Q18557798,subclass-of_DsoD
Q1088163,Q18554796,subclass-of_DsoD
Q18557347,Q18556790,subclass-of_DsoD
Q18557347,Q18556764,subclass-of_DsoD
Q18554161,Q18554160,subclass-of_DsoD
Q18554161,Q18554882,subclass-of_DsoD
Q959922,Q2119633,subclass-of_DsoD
Q18553667,Q1365309,subclass-of_DsoD
Q18553667,Q18554460,subclass-of_DsoD
Q18553967,Q377978,subclass-of_DsoD
Q18555048,Q2661443,subclass-of_DsoD
Q18556791,Q18556762,subclass-of_DsoD
Q18556812,Q2619315,subclass-of_DsoD
Q27677558,Q3508611,subclass-of_DsoD
Q27677558,Q18557204,subclass-of_DsoD
Q18558215,Q376666,subclass-of_DsoD
Q609165,Q18553439,subclass-of_DsoD
Q1282114,Q1058691,subclass-of_DsoD
Q4118166,Q1410864,subclass-of_DsoD
Q4118166,Q18553439,subclass-of_DsoD
Q8071861,Q1928978,subclass-of_DsoD
Q18553593,Q1334408,subclass-of_DsoD
Q18554372,Q18555949,subclass-of_DsoD
Q18554372,Q18554701,subclass-of_DsoD
Q18554649,Q18558188,subclass-of_DsoD
Q570875,Q47912,subclass-of_DsoD
Q1787020,Q3251367,subclass-of_DsoD
Q18553236,Q578994,subclass-of_DsoD
Q2033138,Q861028,subclass-of_DsoD
Q2033138,Q18556451,subclass-of_DsoD
Q18557656,Q18556189,subclass-of_DsoD
Q2561844,Q18554894,subclass-of_DsoD
Q21154079,Q21082526,subclass-of_DsoD
Q18557261,Q18555338,subclass-of_DsoD
Q18557261,Q18557162,subclass-of_DsoD
Q769988,Q179630,subclass-of_DsoD
Q26492794,Q1543446,subclass-of_DsoD
Q18554570,Q18554657,subclass-of_DsoD
Q18554570,Q18556729,subclass-of_DsoD
Q18555261,Q18553643,subclass-of_DsoD
Q18553878,Q560456,subclass-of_DsoD
Q27677758,Q847057,subclass-of_DsoD
Q28024573,Q283656,subclass-of_DsoD
Q18553879,Q680873,subclass-of_DsoD
Q27677662,Q18553298,subclass-of_DsoD
Q1776603,Q17627190,subclass-of_DsoD
Q1201835,Q12135,subclass-of_DsoD
Q823027,Q1570013,subclass-of_DsoD
Q786844,Q18553608,subclass-of_DsoD
Q18557889,Q2500965,subclass-of_DsoD
Q18557889,Q18554726,subclass-of_DsoD
Q3508561,Q288714,subclass-of_DsoD
Q936382,Q5282519,subclass-of_DsoD
Q18553656,Q18553673,subclass-of_DsoD
Q18557078,Q18556149,subclass-of_DsoD
Q18557432,Q18555948,subclass-of_DsoD
Q18555341,Q18554530,subclass-of_DsoD
Q6073879,Q2166371,subclass-of_DsoD
Q18554424,Q3667186,subclass-of_DsoD
Q18556965,Q864296,subclass-of_DsoD
Q18558231,Q18558224,subclass-of_DsoD
Q18556443,Q18554211,subclass-of_DsoD
Q18553256,Q5156409,subclass-of_DsoD
Q1529258,Q134003,subclass-of_DsoD
Q1529258,Q2429620,subclass-of_DsoD
Q18557814,Q18556734,subclass-of_DsoD
Q26695317,Q1506216,subclass-of_DsoD
Q611571,Q890200,subclass-of_DsoD
Q200781,Q7204732,subclass-of_DsoD
Q1688105,Q503629,subclass-of_DsoD
Q18554720,Q18554719,subclass-of_DsoD
Q539681,Q18553645,subclass-of_DsoD
Q18554331,Q625164,subclass-of_DsoD
Q29496,Q18975047,subclass-of_DsoD
Q5797309,Q18554657,subclass-of_DsoD
Q28065610,Q8041560,subclass-of_DsoD
Q916280,Q5062122,subclass-of_DsoD
Q1531319,Q27429765,subclass-of_DsoD
Q19000571,Q681817,subclass-of_DsoD
Q19000571,Q18554836,subclass-of_DsoD
Q22938868,Q18966185,subclass-of_DsoD
Q18556957,Q18556942,subclass-of_DsoD
Q18556512,Q18553829,subclass-of_DsoD
Q949694,Q353172,subclass-of_DsoD
Q949694,Q18554753,subclass-of_DsoD
Q18557380,Q180614,subclass-of_DsoD
Q18557929,Q18556557,subclass-of_DsoD
Q18554994,Q18554995,subclass-of_DsoD
Q1137321,Q949302,subclass-of_DsoD
Q1436063,Q6691991,subclass-of_DsoD
Q2895354,Q18553416,subclass-of_DsoD
Q298230,Q2912193,subclass-of_DsoD
Q775593,Q2313210,subclass-of_DsoD
Q775593,Q1075470,subclass-of_DsoD
Q5454124,Q17114216,subclass-of_DsoD
Q18554577,Q511000,subclass-of_DsoD
Q6029027,Q3281322,subclass-of_DsoD
Q5988889,Q1433212,subclass-of_DsoD
Q5988889,Q18554651,subclass-of_DsoD
Q5988889,Q18553875,subclass-of_DsoD
Q5988889,Q18558093,subclass-of_DsoD
Q18554484,Q134649,subclass-of_DsoD
Q18554484,Q246084,subclass-of_DsoD
Q7331102,Q3184856,subclass-of_DsoD
Q1361850,Q18558207,subclass-of_DsoD
Q744387,Q9274700,subclass-of_DsoD
Q18554722,Q18554183,subclass-of_DsoD
Q18554722,Q18557956,subclass-of_DsoD
Q241827,Q177190,subclass-of_DsoD
Q246084,Q7900616,subclass-of_DsoD
Q18557973,Q1143025,subclass-of_DsoD
Q28024517,Q1474877,subclass-of_DsoD
Q18553587,Q1334408,subclass-of_DsoD
Q18555171,Q35890,subclass-of_DsoD
Q18556201,Q18557160,subclass-of_DsoD
Q28024716,Q18553309,subclass-of_DsoD
Q560337,Q675010,subclass-of_DsoD
Q560337,Q5513691,subclass-of_DsoD
Q18556163,Q183130,subclass-of_DsoD
Q4352832,Q18553440,subclass-of_DsoD
Q620918,Q18556729,subclass-of_DsoD
Q18555051,Q18556445,subclass-of_DsoD
Q2852337,Q567869,subclass-of_DsoD
Q18556099,Q1333608,subclass-of_DsoD
Q899726,Q21082497,subclass-of_DsoD
Q16939023,Q570197,subclass-of_DsoD
Q16939023,Q1054718,subclass-of_DsoD
Q6839323,Q3251367,subclass-of_DsoD
Q2397106,Q576349,subclass-of_DsoD
Q2397106,Q1755122,subclass-of_DsoD
Q2869820,Q18556970,subclass-of_DsoD
Q18557257,Q18556148,subclass-of_DsoD
Q18555918,Q18556002,subclass-of_DsoD
Q18557605,Q369157,subclass-of_DsoD
Q794086,Q18553032,subclass-of_DsoD
Q18968026,Q18553402,subclass-of_DsoD
Q1004647,Q881811,subclass-of_DsoD
Q1004647,Q949302,subclass-of_DsoD
Q1004647,Q18557957,subclass-of_DsoD
Q1004647,Q18553613,subclass-of_DsoD
Q18554094,Q2046550,subclass-of_DsoD
Q18554094,Q18554095,subclass-of_DsoD
Q18968063,Q202758,subclass-of_DsoD
Q18968063,Q576349,subclass-of_DsoD
Q18968063,Q18554734,subclass-of_DsoD
Q18555032,Q134003,subclass-of_DsoD
Q18553985,Q359892,subclass-of_DsoD
Q134003,Q890200,subclass-of_DsoD
Q18554456,Q192102,subclass-of_DsoD
Q18553871,Q133772,subclass-of_DsoD
Q1207967,Q6013986,subclass-of_DsoD
Q3508677,Q935710,subclass-of_DsoD
Q17027447,Q1417240,subclass-of_DsoD
Q27674879,Q127724,subclass-of_DsoD
Q18554196,Q470427,subclass-of_DsoD
Q18557089,Q18557091,subclass-of_DsoD
Q18557089,Q18557090,subclass-of_DsoD
Q18553414,Q18553411,subclass-of_DsoD
Q178436,Q18556754,subclass-of_DsoD
Q178436,Q18558220,subclass-of_DsoD
Q246046,Q777087,subclass-of_DsoD
Q246046,Q949302,subclass-of_DsoD
Q246046,Q929737,subclass-of_DsoD
Q18556492,Q18556493,subclass-of_DsoD
Q27674831,Q1678281,subclass-of_DsoD
Q1262161,Q2879095,subclass-of_DsoD
Q1066265,Q1178507,subclass-of_DsoD
Q18556612,Q1365309,subclass-of_DsoD
Q18557971,Q1143025,subclass-of_DsoD
Q18557971,Q18558095,subclass-of_DsoD
Q505142,Q18558143,subclass-of_DsoD
Q28024592,Q18553310,subclass-of_DsoD
Q725345,Q18968230,subclass-of_DsoD
Q725345,Q18556002,subclass-of_DsoD
Q1200839,Q18553438,subclass-of_DsoD
Q18966140,Q622427,subclass-of_DsoD
Q18557803,Q18555294,subclass-of_DsoD
Q18557803,Q18556834,subclass-of_DsoD
Q1410831,Q1779300,subclass-of_DsoD
Q2035109,Q18553439,subclass-of_DsoD
Q18556546,Q1164529,subclass-of_DsoD
Q18556546,Q18556547,subclass-of_DsoD
Q317158,Q12135,subclass-of_DsoD
Q7922590,Q1928978,subclass-of_DsoD
Q929737,Q15715457,subclass-of_DsoD
Q18557576,Q18555025,subclass-of_DsoD
Q3278314,Q3339235,subclass-of_DsoD
Q1757915,Q18553498,subclass-of_DsoD
Q18557377,Q18557376,subclass-of_DsoD
Q4817693,Q949302,subclass-of_DsoD
Q18557381,Q1749931,subclass-of_DsoD
Q21124544,Q16918398,subclass-of_DsoD
Q1472,Q18939,drug-used-for-treatment_DduftC
Q1472,Q139347,drug-used-for-treatment_DduftC
Q1472,Q203174,drug-used-for-treatment_DduftC
Q1472,Q229924,drug-used-for-treatment_DduftC
Q1472,Q386119,drug-used-for-treatment_DduftC
Q1472,Q348260,drug-used-for-treatment_DduftC
Q1472,Q409587,drug-used-for-treatment_DduftC
Q1472,Q411648,drug-used-for-treatment_DduftC
Q1472,Q412479,drug-used-for-treatment_DduftC
Q1472,Q415264,drug-used-for-treatment_DduftC
Q1472,Q420305,drug-used-for-treatment_DduftC
Q1472,Q412909,drug-used-for-treatment_DduftC
Q1472,Q422212,drug-used-for-treatment_DduftC
Q1472,Q422232,drug-used-for-treatment_DduftC
Q1472,Q422252,drug-used-for-treatment_DduftC
Q1472,Q917447,subclass-of_DsoD
Q1472,Q3950557,drug-used-for-treatment_DduftC
Q1472,Q2697833,drug-used-for-treatment_DduftC
Q1472,Q7694156,drug-used-for-treatment_DduftC
Q1472,Q6804390,drug-used-for-treatment_DduftC
Q1472,Q7918002,drug-used-for-treatment_DduftC
Q7199538,Q2661443,subclass-of_DsoD
Q2070695,Q5445,subclass-of_DsoD
Q27674741,Q179630,subclass-of_DsoD
Q27674741,Q2273662,subclass-of_DsoD
Q18557630,Q18555262,subclass-of_DsoD
Q18553321,Q1421738,subclass-of_DsoD
Q28026076,Q3184856,subclass-of_DsoD
Q18557228,Q654485,subclass-of_DsoD
Q1419225,Q938983,subclass-of_DsoD
Q41083,Q18553247,subclass-of_DsoD
Q28024632,Q18553310,subclass-of_DsoD
Q18557965,Q18553634,subclass-of_DsoD
Q379054,Q7667895,subclass-of_DsoD
Q183344,Q18554536,subclass-of_DsoD
Q18554301,Q18557049,subclass-of_DsoD
Q884023,Q179951,subclass-of_DsoD
Q17077617,Q860740,subclass-of_DsoD
Q17077617,Q2313210,subclass-of_DsoD
Q7128426,Q3667186,subclass-of_DsoD
Q18554997,Q681817,subclass-of_DsoD
Q18554997,Q18554407,subclass-of_DsoD
Q2563414,Q18555046,subclass-of_DsoD
Q7130423,Q18556536,subclass-of_DsoD
Q18558133,Q1209744,subclass-of_DsoD
Q18556470,Q18556469,subclass-of_DsoD
Q18556772,Q18556767,subclass-of_DsoD
Q1477,Q2453464,subclass-of_DsoD
Q28024744,Q1690779,subclass-of_DsoD
Q1755487,Q7193408,subclass-of_DsoD
Q4667534,Q18553645,subclass-of_DsoD
Q18554786,Q654485,subclass-of_DsoD
Q18556348,Q1077603,subclass-of_DsoD
Q423965,Q369148,subclass-of_DsoD
Q3508605,Q1141499,subclass-of_DsoD
Q18554211,Q16918477,subclass-of_DsoD
Q18554211,Q18556979,subclass-of_DsoD
Q18553742,Q200779,subclass-of_DsoD
Q4458080,Q6673122,subclass-of_DsoD
Q18554536,Q18555209,subclass-of_DsoD
Q27674798,Q461854,subclass-of_DsoD
Q819207,Q3281373,subclass-of_DsoD
Q18557225,Q18556234,subclass-of_DsoD
Q18557225,Q18553665,subclass-of_DsoD
Q18557225,Q18555334,subclass-of_DsoD
Q7267327,Q179630,subclass-of_DsoD
Q2898645,Q12206,subclass-of_DsoD
Q18555004,Q18556019,subclass-of_DsoD
Q21082497,Q1755122,subclass-of_DsoD
Q28024682,Q18553309,subclass-of_DsoD
Q1736456,Q1981276,subclass-of_DsoD
Q4673758,Q645363,subclass-of_DsoD
Q8041590,Q1411740,subclass-of_DsoD
Q1770836,Q18553440,subclass-of_DsoD
Q21097760,Q21082498,subclass-of_DsoD
Q28024498,Q28024493,subclass-of_DsoD
Q18554224,Q18555918,subclass-of_DsoD
Q18554224,Q18556899,subclass-of_DsoD
Q18557787,Q18557257,subclass-of_DsoD
Q1887877,Q650766,subclass-of_DsoD
Q1887877,Q1909343,subclass-of_DsoD
Q18557037,Q1054718,subclass-of_DsoD
Q18555322,Q1318384,subclass-of_DsoD
Q18555322,Q18555323,subclass-of_DsoD
Q18553470,Q8277,subclass-of_DsoD
Q18556559,Q18554992,subclass-of_DsoD
Q18554791,Q681817,subclass-of_DsoD
Q18554791,Q18554790,subclass-of_DsoD
Q18556134,Q18556135,subclass-of_DsoD
Q27677571,Q27164421,subclass-of_DsoD
Q18555287,Q18968230,subclass-of_DsoD
Q28024536,Q27982006,subclass-of_DsoD
Q18556049,Q2090167,subclass-of_DsoD
Q18557168,Q2420648,subclass-of_DsoD
Q1343674,Q5334259,subclass-of_DsoD
Q852423,Q33525,subclass-of_DsoD
Q852423,Q1783924,subclass-of_DsoD
Q852423,Q7315926,subclass-of_DsoD
Q852423,Q18557753,subclass-of_DsoD
Q18554727,Q603644,subclass-of_DsoD
Q18557480,Q201299,subclass-of_DsoD
Q18557480,Q18557481,subclass-of_DsoD
Q170082,Q18968035,subclass-of_DsoD
Q2103933,Q177190,subclass-of_DsoD
Q18557362,Q1749931,subclass-of_DsoD
Q979129,Q18554088,subclass-of_DsoD
Q18558035,Q1143025,subclass-of_DsoD
Q18555931,Q1433212,subclass-of_DsoD
Q1019940,Q8041560,subclass-of_DsoD
Q1019940,Q18553438,subclass-of_DsoD
Q18557296,Q18556705,subclass-of_DsoD
Q18557296,Q18556721,subclass-of_DsoD
Q18553603,Q18554999,subclass-of_DsoD
Q4293116,Q28065579,subclass-of_DsoD
Q18553419,Q935710,subclass-of_DsoD
Q18554144,Q1641483,subclass-of_DsoD
Q18554144,Q18553781,subclass-of_DsoD
Q6543199,Q6931138,subclass-of_DsoD
Q2059275,Q18556020,subclass-of_DsoD
Q1049881,Q3043268,subclass-of_DsoD
Q28024723,Q18553309,subclass-of_DsoD
Q1410673,Q18554201,subclass-of_DsoD
Q7310756,Q178190,subclass-of_DsoD
Q18553499,Q190805,subclass-of_DsoD
Q18553867,Q1628473,subclass-of_DsoD
Q18558075,Q929737,subclass-of_DsoD
Q18558075,Q4667534,subclass-of_DsoD
Q18558075,Q18558073,subclass-of_DsoD
Q949302,Q18554850,subclass-of_DsoD
Q18554717,Q1347256,subclass-of_DsoD
Q18556204,Q1981276,subclass-of_DsoD
Q18556204,Q18553796,subclass-of_DsoD
Q18556204,Q18556400,subclass-of_DsoD
Q18975811,Q18975031,subclass-of_DsoD
Q18557568,Q18557557,subclass-of_DsoD
Q18553682,Q3281328,subclass-of_DsoD
Q18553585,Q5062122,subclass-of_DsoD
Q18553585,Q18556300,subclass-of_DsoD
Q18555052,Q35890,subclass-of_DsoD
Q1044007,Q18553439,subclass-of_DsoD
Q1044007,Q18987129,subclass-of_DsoD
Q18554055,Q18554003,subclass-of_DsoD
Q2376219,Q2610084,subclass-of_DsoD
Q11679861,Q578994,subclass-of_DsoD
Q18557774,Q18557481,subclass-of_DsoD
Q18557774,Q18556891,subclass-of_DsoD
Q5383563,Q21503282,subclass-of_DsoD
Q18553636,Q128581,subclass-of_DsoD
Q582904,Q4082071,subclass-of_DsoD
Q21505507,Q18554150,subclass-of_DsoD
Q1482034,Q424221,subclass-of_DsoD
Q18557909,Q18556034,subclass-of_DsoD
Q1017169,Q18553247,subclass-of_DsoD
Q5161171,Q18554139,subclass-of_DsoD
Q511097,Q179630,subclass-of_DsoD
Q1266890,Q389735,subclass-of_DsoD
Q28024515,Q1781802,subclass-of_DsoD
Q18554357,Q5182126,subclass-of_DsoD
Q18554357,Q18555231,subclass-of_DsoD
Q18555147,Q1410808,subclass-of_DsoD
Q27677586,Q432396,subclass-of_DsoD
Q2089599,Q18553244,subclass-of_DsoD
Q18553670,Q18553647,subclass-of_DsoD
Q18553670,Q18554947,subclass-of_DsoD
Q3827087,Q1194557,subclass-of_DsoD
Q27677679,Q1811132,subclass-of_DsoD
Q18554739,Q12204,subclass-of_DsoD
Q18554739,Q200781,subclass-of_DsoD
Q18554265,Q18555025,subclass-of_DsoD
Q1122485,Q18557550,subclass-of_DsoD
Q18556696,Q1504713,subclass-of_DsoD
Q18556696,Q18556698,subclass-of_DsoD
Q18553760,Q2936213,subclass-of_DsoD
Q18553760,Q18556396,subclass-of_DsoD
Q18553314,Q1125675,subclass-of_DsoD
Q18554942,Q7314317,subclass-of_DsoD
Q18554942,Q18553400,subclass-of_DsoD
Q18554955,Q18556400,subclass-of_DsoD
Q18557275,Q18556234,subclass-of_DsoD
Q18557275,Q18556326,subclass-of_DsoD
Q18557833,Q18556791,subclass-of_DsoD
Q18557833,Q18556764,subclass-of_DsoD
Q2805908,Q18553993,subclass-of_DsoD
Q2805908,Q18971540,subclass-of_DsoD
Q5437988,Q15051322,subclass-of_DsoD
Q18554840,Q662298,subclass-of_DsoD
Q1815019,Q935710,subclass-of_DsoD
Q18029992,Q1815019,genetic-association_GgaD
Q18555269,Q128581,subclass-of_DsoD
Q18556893,Q208414,subclass-of_DsoD
Q18556893,Q18553852,subclass-of_DsoD
Q489997,Q4198677,subclass-of_DsoD
Q489997,Q26695607,subclass-of_DsoD
Q18554768,Q156050,subclass-of_DsoD
Q1573307,Q576349,subclass-of_DsoD
Q18553334,Q3251367,subclass-of_DsoD
Q7900619,Q7900616,subclass-of_DsoD
Q7900619,Q16957524,subclass-of_DsoD
Q7900619,Q18554349,subclass-of_DsoD
Q180152,Q8084905,subclass-of_DsoD
Q39222,Q1928978,subclass-of_DsoD
Q3368715,Q1779300,subclass-of_DsoD
Q3368715,Q7824266,subclass-of_DsoD
Q805030,Q1424106,subclass-of_DsoD
Q163865,Q1890194,subclass-of_DsoD
Q1051355,Q936549,subclass-of_DsoD
Q18555018,Q18555019,subclass-of_DsoD
Q18557065,Q18556135,subclass-of_DsoD
Q18554528,Q460167,subclass-of_DsoD
Q1238645,Q8084905,subclass-of_DsoD
Q1238645,Q18554228,subclass-of_DsoD
Q18557056,Q18556809,subclass-of_DsoD
Q18556672,Q18556979,subclass-of_DsoD
Q18556672,Q5521151,subclass-of_DsoD
Q52844,Q1779300,subclass-of_DsoD
Q21505505,Q18553425,subclass-of_DsoD
Q21505505,Q667681,subclass-of_DsoD
Q18554571,Q18556729,subclass-of_DsoD
Q18554571,Q18554657,subclass-of_DsoD
Q18553893,Q2421435,subclass-of_DsoD
Q3591490,Q846316,subclass-of_DsoD
Q18556719,Q1504713,subclass-of_DsoD
Q18556719,Q18556244,subclass-of_DsoD
Q4116448,Q18555344,subclass-of_DsoD
Q677449,Q3776920,subclass-of_DsoD
Q21124535,Q3508783,subclass-of_DsoD
Q18556897,Q18555946,subclass-of_DsoD
Q761496,Q558070,subclass-of_DsoD
Q18967676,Q18553655,subclass-of_DsoD
Q1956782,Q223254,subclass-of_DsoD
Q1956782,Q18557008,subclass-of_DsoD
Q18554981,Q18554982,subclass-of_DsoD
Q1068997,Q18558095,subclass-of_DsoD
Q16889762,Q200779,subclass-of_DsoD
Q18556537,Q356033,subclass-of_DsoD
Q18556537,Q18556538,subclass-of_DsoD
Q18553810,Q689985,subclass-of_DsoD
Q18553810,Q18553643,subclass-of_DsoD
Q28123515,Q18553439,subclass-of_DsoD
Q18557589,Q18555989,subclass-of_DsoD
Q18554555,Q18555940,subclass-of_DsoD
Q5609817,Q1909343,subclass-of_DsoD
Q28024638,Q18553310,subclass-of_DsoD
Q28024684,Q18553309,subclass-of_DsoD
Q1075470,Q2313210,subclass-of_DsoD
Q18554000,Q156050,subclass-of_DsoD
Q18553699,Q2351083,subclass-of_DsoD
Q25303958,Q662298,subclass-of_DsoD
Q21505526,Q692536,subclass-of_DsoD
Q1144406,Q7200296,subclass-of_DsoD
Q2214419,Q1334408,subclass-of_DsoD
Q2214419,Q18557204,subclass-of_DsoD
Q18556042,Q938205,subclass-of_DsoD
Q28024697,Q18553309,subclass-of_DsoD
Q18555041,Q12202,subclass-of_DsoD
Q18555041,Q179630,subclass-of_DsoD
Q18555041,Q593958,subclass-of_DsoD
Q18555041,Q11540874,subclass-of_DsoD
Q18555041,Q18965518,subclass-of_DsoD
Q28024738,Q1690779,subclass-of_DsoD
Q5490660,Q179630,subclass-of_DsoD
Q18553978,Q18553979,subclass-of_DsoD
Q28024565,Q283656,subclass-of_DsoD
Q474254,Q18553439,subclass-of_DsoD
Q26695327,Q18966097,subclass-of_DsoD
Q18554947,Q5442760,subclass-of_DsoD
Q1541975,Q16963368,subclass-of_DsoD
Q18553466,Q3251367,subclass-of_DsoD
Q432396,Q133696,subclass-of_DsoD
Q3961678,Q18553440,subclass-of_DsoD
Q18553200,Q18554504,subclass-of_DsoD
Q3804555,Q523893,subclass-of_DsoD
Q3804555,Q18553438,subclass-of_DsoD
Q6881876,Q935710,subclass-of_DsoD
Q866602,Q12204,subclass-of_DsoD
Q18558226,Q18558225,subclass-of_DsoD
Q18553789,Q18556249,subclass-of_DsoD
Q1462309,Q3041498,subclass-of_DsoD
Q18558232,Q2397009,subclass-of_DsoD
Q18558232,Q18558233,subclass-of_DsoD
Q42844,Q4340209,subclass-of_DsoD
Q42844,Q5376333,subclass-of_DsoD
Q18555059,Q12252367,subclass-of_DsoD
Q18556680,Q2357409,subclass-of_DsoD
Q2578247,Q18556570,subclass-of_DsoD
Q18557498,Q18556385,subclass-of_DsoD
Q2291208,Q18553440,subclass-of_DsoD
Q18553645,Q1417240,subclass-of_DsoD
Q928424,Q1476525,subclass-of_DsoD
Q5201212,Q18555295,subclass-of_DsoD
Q27674736,Q531012,subclass-of_DsoD
Q27674736,Q2898645,subclass-of_DsoD
Q27674736,Q17143640,subclass-of_DsoD
Q1956682,Q692536,subclass-of_DsoD
Q27677804,Q847057,subclass-of_DsoD
Q18556455,Q18555169,subclass-of_DsoD
Q916398,Q6708237,subclass-of_DsoD
Q18555056,Q18555057,subclass-of_DsoD
Q18556255,Q18556253,subclass-of_DsoD
Q7294342,Q18553439,subclass-of_DsoD
Q18553421,Q742500,subclass-of_DsoD
Q7316721,Q7193408,subclass-of_DsoD
Q1544989,Q3055380,subclass-of_DsoD
Q390211,Q16934669,subclass-of_DsoD
Q991538,Q18554059,subclass-of_DsoD
Q18556793,Q18975658,subclass-of_DsoD
Q13026837,Q374036,subclass-of_DsoD
Q18554882,Q18553400,subclass-of_DsoD
Q18557878,Q18554854,subclass-of_DsoD
Q18555382,Q7140388,subclass-of_DsoD
Q18554978,Q18553649,subclass-of_DsoD
Q18554978,Q18554984,subclass-of_DsoD
Q18556510,Q18553549,subclass-of_DsoD
Q18553652,Q18553646,subclass-of_DsoD
Q10863066,Q2989168,subclass-of_DsoD
Q10863066,Q18928094,subclass-of_DsoD
Q1154619,Q18553440,subclass-of_DsoD
Q7316735,Q1411740,subclass-of_DsoD
Q7316735,Q7316736,subclass-of_DsoD
